|         E          |        E-E0        |          max config      
|  -964.681447259110 |   154.227697639315 | [  1  0  1  2  0  0  0  0  0 ] (0.0630)
|  -964.476601686364 |   154.432543212061 | [  1  0  0  0  1  2  0  0  0 ] (0.0685)
|  -964.378903521756 |   154.530241376669 | [  1  0  1  0  1  0  0  1  0 ] (0.1131)
|  -963.857588631593 |   155.051556266833 | [  0  0  0  1  1  1  0  0  0 ] (0.0857)
|  -963.737386332770 |   155.171758565655 | [  0  1  0  0  0  0  0  0  2 ] (0.0732)
|  -963.558489370148 |   155.350655528277 | [  1  0  1  2  0  0  0  0  0 ] (0.0902)
|  -963.429835669456 |   155.479309228969 | [  1  1  1  0  0  0  0  1  0 ] (0.0914)
|  -963.075061588715 |   155.834083309711 | [  1  1  0  0  0  0  2  0  0 ] (0.1370)
|  -962.739395175871 |   156.169749722555 | [  1  0  0  0  2  1  0  0  0 ] (0.1119)
|  -962.681854360726 |   156.227290537699 | [  0  2  0  0  0  0  2  0  0 ] (0.0778)
|  -962.181875223431 |   156.727269674994 | [  0  1  0  0  0  0  0  3  0 ] (0.3079)
|  -962.104608372461 |   156.804536525964 | [  1  0  1  0  0  0  1  1  0 ] (0.1006)
|  -962.019366305165 |   156.889778593261 | [  0  1  0  1  2  0  0  0  0 ] (0.0765)
|  -961.875554855236 |   157.033590043189 | [  0  1  0  0  0  0  0  3  0 ] (0.1510)
|  -961.804100170930 |   157.105044727496 | [  0  0  0  1  1  1  0  0  0 ] (0.0903)
|  -961.520839860407 |   157.388305038018 | [  0  0  2  0  0  2  0  0  0 ] (0.1715)
|  -961.047171507750 |   157.861973390675 | [  1  0  0  0  0  0  0  0  2 ] (0.1632)
|  -960.656735903951 |   158.252408994475 | [  0  0  1  0  0  1  0  0  1 ] (0.0841)
|  -960.598944050552 |   158.310200847873 | [  1  0  1  1  0  1  0  0  0 ] (0.0789)
|  -960.102651144526 |   158.806493753900 | [  0  0  0  0  4  0  0  0  0 ] (0.0697)
|  -959.905256494099 |   159.003888404327 | [  2  0  0  0  0  1  1  0  0 ] (0.1385)
|  -959.535156655985 |   159.373988242440 | [  0  1  0  0  0  1  0  0  1 ] (0.1191)
|  -959.491324723345 |   159.417820175081 | [  0  0  0  0  1  1  0  1  0 ] (0.0495)
|  -959.126128613557 |   159.783016284868 | [  0  0  2  0  2  0  0  0  0 ] (0.0611)
|  -958.999682700190 |   159.909462198235 | [  1  0  1  0  0  2  0  0  0 ] (0.1953)
|  -958.842464503785 |   160.066680394641 | [  0  1  0  0  0  0  1  0  1 ] (0.0980)
|  -958.724804981623 |   160.184339916802 | [  0  1  0  0  0  0  0  1  1 ] (0.0959)
|  -958.589454107306 |   160.319690791119 | [  2  0  0  0  0  1  0  1  0 ] (0.0721)
|  -958.452786248449 |   160.456358649976 | [  0  1  1  0  0  0  0  2  0 ] (0.2631)
|  -958.222647204969 |   160.686497693457 | [  1  0  0  1  2  0  0  0  0 ] (0.0929)
|  -958.144448972707 |   160.764695925719 | [  0  0  2  2  0  0  0  0  0 ] (0.0480)
|  -957.716745024669 |   161.192399873756 | [  1  0  0  1  0  0  0  2  0 ] (0.0779)
|  -957.673931440107 |   161.235213458319 | [  0  0  0  0  1  1  1  0  0 ] (0.0751)
|  -957.281573095524 |   161.627571802901 | [  1  0  0  0  1  0  0  2  0 ] (0.1379)
|  -957.146668057988 |   161.762476840437 | [  0  0  3  0  0  0  0  0  1 ] (0.0651)
|  -956.969092416766 |   161.940052481659 | [  0  2  0  1  0  0  0  1  0 ] (0.0690)
|  -956.691660902251 |   162.217483996175 | [  0  0  1  0  0  0  0  3  0 ] (0.0957)
|  -956.574674749062 |   162.334470149363 | [  0  0  2  0  0  0  0  2  0 ] (0.1526)
|  -956.521754209600 |   162.387390688826 | [  1  0  0  0  0  0  1  0  1 ] (0.1033)
|  -956.264525326255 |   162.644619572171 | [  0  0  3  0  0  0  0  0  1 ] (0.3531)
|  -956.200119718059 |   162.709025180367 | [  0  0  1  0  0  0  0  3  0 ] (0.1281)
|  -956.192490683943 |   162.716654214483 | [  0  0  3  0  0  0  0  0  1 ] (0.1467)
|  -956.075901449147 |   162.833243449278 | [  1  0  0  1  0  0  0  2  0 ] (0.0574)
|  -955.717843671361 |   163.191301227064 | [  0  0  0  3  1  0  0  0  0 ] (0.1452)
|  -955.685037523162 |   163.224107375263 | [  0  0  1  0  0  0  0  3  0 ] (0.2593)
|  -955.594790730735 |   163.314354167691 | [  0  0  0  1  1  0  1  0  0 ] (0.0701)
|  -955.487552834534 |   163.421592063892 | [  1  0  0  1  2  0  0  0  0 ] (0.1438)
|  -955.217091576955 |   163.692053321470 | [  0  1  0  0  0  1  0  0  1 ] (0.1277)
|  -955.176556920530 |   163.732587977895 | [  0  2  0  1  0  0  0  1  0 ] (0.0481)
|  -955.088846341067 |   163.820298557358 | [  0  0  1  0  0  0  0  3  0 ] (0.0648)
|  -954.828509341205 |   164.080635557221 | [  0  0  0  0  1  1  0  1  0 ] (0.0433)
|  -954.776673952736 |   164.132470945689 | [  0  1  0  0  0  0  0  0  2 ] (0.0920)
|  -954.736382139060 |   164.172762759365 | [  0  0  0  1  0  1  1  0  0 ] (0.0895)
|  -954.322920185991 |   164.586224712435 | [  1  0  1  0  0  0  2  0  0 ] (0.0819)
|  -954.067008157206 |   164.842136741219 | [  0  0  0  1  3  0  0  0  0 ] (0.0686)
|  -953.867741958508 |   165.041402939918 | [  0  0  1  0  0  0  0  0  2 ] (0.0708)
|  -953.519109044737 |   165.390035853688 | [  1  0  0  0  0  1  0  0  1 ] (0.0736)
|  -953.511160464123 |   165.397984434302 | [  0  0  0  1  3  0  0  0  0 ] (0.1185)
|  -953.394678477457 |   165.514466420968 | [  0  1  1  0  0  0  2  0  0 ] (0.0353)
|  -953.311759163215 |   165.597385735210 | [  0  0  0  1  3  0  0  0  0 ] (0.1932)
|  -953.222026599438 |   165.687118298987 | [  0  1  0  2  0  1  0  0  0 ] (0.0821)
|  -952.779652407090 |   166.129492491335 | [  1  0  0  0  0  2  0  1  0 ] (0.0603)
|  -952.394276048931 |   166.514868849495 | [  0  0  0  1  3  0  0  0  0 ] (0.1526)
|  -952.332383440413 |   166.576761458012 | [  1  0  0  0  0  1  0  2  0 ] (0.0965)
|  -952.114511940934 |   166.794632957492 | [  0  1  1  0  0  0  2  0  0 ] (0.0916)
|  -951.987794737056 |   166.921350161369 | [  0  1  0  0  2  1  0  0  0 ] (0.1311)
|  -951.928771889151 |   166.980373009274 | [  0  0  0  4  0  0  0  0  0 ] (0.1149)
|  -951.646018117365 |   167.263126781061 | [  0  1  0  2  0  1  0  0  0 ] (0.1161)
|  -951.297834967146 |   167.611309931280 | [  0  0  2  1  1  0  0  0  0 ] (0.0612)
|  -951.238269276732 |   167.670875621693 | [  1  0  0  2  1  0  0  0  0 ] (0.0791)
|  -950.875018102636 |   168.034126795789 | [  0  0  0  1  1  0  0  1  0 ] (0.0529)
|  -950.760923330134 |   168.148221568291 | [  0  0  0  1  0  1  0  1  0 ] (0.0933)
|  -950.476495422666 |   168.432649475760 | [  0  1  0  1  0  0  0  2  0 ] (0.2293)
|  -950.457073951579 |   168.452070946846 | [  0  0  2  0  0  0  2  0  0 ] (0.0704)
|  -950.180747485733 |   168.728397412692 | [  1  0  0  0  0  0  2  1  0 ] (0.1275)
|  -950.092188656907 |   168.816956241518 | [  0  1  0  0  1  0  0  2  0 ] (0.1564)
|  -949.951132305217 |   168.958012593208 | [  0  0  0  3  1  0  0  0  0 ] (0.0657)
|  -949.489441718175 |   169.419703180250 | [  0  0  0  0  0  1  1  1  0 ] (0.1746)
|  -949.470811818080 |   169.438333080345 | [  0  1  0  0  1  0  0  2  0 ] (0.0951)
|  -949.078440154346 |   169.830704744079 | [  1  0  0  0  2  0  0  1  0 ] (0.0967)
|  -948.871407860228 |   170.037737038197 | [  0  0  0  0  1  3  0  0  0 ] (0.1064)
|  -948.479283130850 |   170.429861767575 | [  0  1  0  0  0  0  1  2  0 ] (0.0926)
|  -948.159418104033 |   170.749726794393 | [  0  0  0  3  0  1  0  0  0 ] (0.1925)
|  -947.839386465724 |   171.069758432701 | [  0  1  0  0  0  2  1  0  0 ] (0.0914)
|  -947.816557629591 |   171.092587268835 | [  0  0  0  0  3  1  0  0  0 ] (0.1537)
|  -947.744764605270 |   171.164380293156 | [  0  0  2  1  0  0  0  1  0 ] (0.0786)
|  -947.566945399135 |   171.342199499291 | [  0  1  0  0  1  2  0  0  0 ] (0.1101)
|  -947.324008068542 |   171.585136829883 | [  0  1  0  1  0  2  0  0  0 ] (0.1073)
|  -946.918471828473 |   171.990673069952 | [  0  0  0  3  0  0  1  0  0 ] (0.1977)
|  -946.797885981504 |   172.111258916921 | [  0  0  1  0  2  1  0  0  0 ] (0.0921)
|  -946.653103061892 |   172.256041836533 | [  0  0  0  3  0  1  0  0  0 ] (0.0722)
|  -946.504100893846 |   172.405044004579 | [  1  0  0  0  0  0  1  2  0 ] (0.0738)
|  -946.436151218540 |   172.472993679885 | [  0  0  0  3  0  1  0  0  0 ] (0.0865)
|  -946.046335658894 |   172.862809239531 | [  0  0  0  1  0  0  3  0  0 ] (0.0772)
|  -945.755564756688 |   173.153580141737 | [  0  1  0  1  0  2  0  0  0 ] (0.0932)
|  -945.751470884895 |   173.157674013530 | [  1  1  0  1  0  0  0  0  1 ] (0.0516)
|  -945.565794649709 |   173.343350248717 | [  1  1  0  0  1  0  0  0  1 ] (0.1475)
|  -945.246426170277 |   173.662718728149 | [  0  0  1  0  1  2  0  0  0 ] (0.0788)
|  -945.002891804660 |   173.906253093765 | [  2  0  0  1  0  0  0  0  1 ] (0.1052)
|  -944.881214907714 |   174.027929990711 | [  0  0  1  0  2  1  0  0  0 ] (0.0941)
|  -944.832912188826 |   174.076232709600 | [  0  0  0  3  0  0  0  1  0 ] (0.1258)
|  -944.748822982866 |   174.160321915560 | [  0  0  0  0  3  0  0  1  0 ] (0.0794)
|  -944.400745194758 |   174.508399703667 | [  0  0  1  1  0  0  0  2  0 ] (0.1650)
|  -944.268909177980 |   174.640235720446 | [  0  0  0  0  3  0  1  0  0 ] (0.1079)
|  -943.896440116988 |   175.012704781438 | [  2  0  0  1  0  0  0  0  1 ] (0.1377)
|  -943.879714539095 |   175.029430359331 | [  0  0  1  1  0  0  0  2  0 ] (0.1212)
|  -943.568325593996 |   175.340819304430 | [  1  1  0  0  0  1  0  1  0 ] (0.0966)
|  -943.507810416117 |   175.401334482309 | [  0  0  1  1  0  0  0  2  0 ] (0.1178)
|  -943.433779929243 |   175.475364969182 | [  1  0  1  1  0  0  0  0  1 ] (0.0650)
|  -943.151838825673 |   175.757306072752 | [  0  0  0  0  3  0  0  1  0 ] (0.0713)
|  -942.989178569562 |   175.919966328863 | [  0  1  0  0  0  2  0  1  0 ] (0.0643)
|  -942.697719885427 |   176.211425012998 | [  0  0  2  1  0  1  0  0  0 ] (0.0634)
|  -942.620978155403 |   176.288166743022 | [  0  0  1  0  1  0  0  2  0 ] (0.0788)
|  -942.541639012740 |   176.367505885686 | [  0  0  0  0  0  0  4  0  0 ] (0.1821)
|  -942.305343984776 |   176.603800913649 | [  0  0  1  0  1  0  0  2  0 ] (0.1697)
|  -942.041179626873 |   176.867965271552 | [  0  0  0  0  0  4  0  0  0 ] (0.1401)
|  -941.971271007848 |   176.937873890578 | [  1  0  0  2  0  1  0  0  0 ] (0.0633)
|  -941.927464253100 |   176.981680645326 | [  0  0  1  1  0  2  0  0  0 ] (0.1226)
|  -941.924274417358 |   176.984870481067 | [  0  0  0  0  0  4  0  0  0 ] (0.1407)
|  -941.659372530383 |   177.249772368042 | [  0  2  0  0  0  0  1  0  1 ] (0.0592)
|  -941.251510238626 |   177.657634659800 | [  1  1  0  0  0  1  0  0  1 ] (0.0545)
|  -941.099022581444 |   177.810122316982 | [  0  0  0  0  1  0  3  0  0 ] (0.0759)
|  -941.049649813475 |   177.859495084951 | [  0  0  1  1  0  2  0  0  0 ] (0.1225)
|  -940.934665465749 |   177.974479432676 | [  2  0  0  0  0  0  0  0  2 ] (0.0515)
|  -940.739751709248 |   178.169393189178 | [  0  0  0  0  1  0  3  0  0 ] (0.0593)
|  -940.669926355745 |   178.239218542681 | [  1  0  0  1  1  1  0  0  0 ] (0.0898)
|  -940.424422144363 |   178.484722754062 | [  0  0  0  0  1  0  3  0  0 ] (0.0776)
|  -940.347934509044 |   178.561210389382 | [  1  0  1  1  0  0  0  1  0 ] (0.0701)
|  -940.244925224298 |   178.664219674127 | [  2  0  0  0  0  0  0  0  2 ] (0.0785)
|  -940.130119358284 |   178.779025540142 | [  0  0  1  1  0  2  0  0  0 ] (0.1341)
|  -939.796059570885 |   179.113085327540 | [  0  0  1  1  2  0  0  0  0 ] (0.1204)
|  -939.706220685323 |   179.202924213102 | [  0  0  0  0  0  2  0  0  1 ] (0.0879)
|  -939.568912032129 |   179.340232866296 | [  0  0  1  0  1  2  0  0  0 ] (0.1302)
|  -939.341377813965 |   179.567767084460 | [  1  0  0  0  2  0  0  0  1 ] (0.0693)
|  -939.213671230976 |   179.695473667450 | [  0  0  0  1  0  3  0  0  0 ] (0.0597)
|  -938.930803518799 |   179.978341379626 | [  0  0  0  1  0  0  3  0  0 ] (0.0720)
|  -938.827105057517 |   180.082039840908 | [  0  0  2  0  1  0  0  1  0 ] (0.1280)
|  -938.623966251086 |   180.285178647339 | [  1  0  0  2  0  0  0  1  0 ] (0.1962)
|  -938.416480865968 |   180.492664032457 | [  0  0  1  0  1  0  2  0  0 ] (0.0710)
|  -938.352294776429 |   180.556850121996 | [  2  0  0  0  0  1  0  0  1 ] (0.0919)
|  -938.254703435417 |   180.654441463008 | [  0  0  0  0  0  3  0  1  0 ] (0.1272)
|  -937.898502172396 |   181.010642726029 | [  0  1  0  0  0  2  0  1  0 ] (0.0916)
|  -937.721465549996 |   181.187679348429 | [  0  2  0  0  0  0  0  0  2 ] (0.0686)
|  -937.672075937190 |   181.237068961235 | [  1  0  0  1  0  0  2  0  0 ] (0.0915)
|  -937.664288427983 |   181.244856470443 | [  0  0  0  0  0  0  3  1  0 ] (0.1604)
|  -937.379913245183 |   181.529231653242 | [  0  0  0  0  2  0  0  0  1 ] (0.1502)
|  -937.224717313548 |   181.684427584878 | [  1  2  0  0  0  0  0  0  1 ] (0.0651)
|  -936.673274760682 |   182.235870137743 | [  1  2  0  0  0  0  0  0  1 ] (0.1254)
|  -936.602067788992 |   182.307077109433 | [  0  0  0  1  0  3  0  0  0 ] (0.0769)
|  -936.528988469172 |   182.380156429253 | [  1  0  1  0  1  0  0  0  1 ] (0.0967)
|  -936.135493524399 |   182.773651374027 | [  0  0  0  0  0  0  3  1  0 ] (0.1210)
|  -936.097511449967 |   182.811633448458 | [  0  0  1  0  0  1  0  2  0 ] (0.1072)
|  -935.985803122721 |   182.923341775705 | [  1  0  0  1  1  0  0  1  0 ] (0.1307)
|  -935.677571547061 |   183.231573351364 | [  2  0  0  0  0  0  0  0  2 ] (0.1236)
|  -935.610041919241 |   183.299102979184 | [  0  1  0  0  0  0  2  1  0 ] (0.0959)
|  -935.575684590234 |   183.333460308191 | [  0  0  0  0  0  0  2  0  1 ] (0.1425)
|  -935.424981414019 |   183.484163484407 | [  0  0  1  0  0  1  0  2  0 ] (0.1291)
|  -935.106267918035 |   183.802876980390 | [  1  0  0  0  1  1  0  1  0 ] (0.1184)
|  -935.019860433804 |   183.889284464622 | [  1  1  0  0  0  0  1  0  1 ] (0.0462)
|  -934.940740336354 |   183.968404562072 | [  1  0  0  0  0  0  2  1  0 ] (0.1357)
|  -934.434636212110 |   184.474508686316 | [  0  0  0  0  0  2  0  2  0 ] (0.1190)
|  -934.406232459596 |   184.502912438830 | [  1  1  1  0  0  0  0  0  1 ] (0.1944)
|  -934.094897889133 |   184.814247009292 | [  1  0  0  0  1  0  1  1  0 ] (0.1015)
|  -934.009656184251 |   184.899488714175 | [  2  0  0  0  0  0  0  1  1 ] (0.2617)
|  -933.753961851795 |   185.155183046631 | [  0  1  0  1  1  0  0  1  0 ] (0.0871)
|  -933.427545180013 |   185.481599718413 | [  0  0  0  0  0  0  0  2  1 ] (0.0901)
|  -933.344330232795 |   185.564814665631 | [  0  1  0  0  0  2  1  0  0 ] (0.1944)
|  -933.333767541843 |   185.575377356582 | [  0  0  0  0  0  2  0  2  0 ] (0.1229)
|  -932.867747622594 |   186.041397275831 | [  1  1  0  0  0  0  1  0  1 ] (0.0789)
|  -932.700020403605 |   186.209124494820 | [  0  0  1  0  0  2  0  1  0 ] (0.1224)
|  -932.679761312008 |   186.229383586418 | [  1  1  0  0  0  0  0  1  1 ] (0.0697)
|  -932.322205359953 |   186.586939538473 | [  1  0  0  1  1  0  1  0  0 ] (0.1000)
|  -932.067224565990 |   186.841920332435 | [  0  0  2  0  0  1  0  1  0 ] (0.1103)
|  -931.897420754594 |   187.011724143831 | [  1  0  0  1  0  1  1  0  0 ] (0.0969)
|  -931.430560509723 |   187.478584388702 | [  0  0  1  0  0  1  0  2  0 ] (0.1143)
|  -931.363356105327 |   187.545788793098 | [  1  0  1  0  0  0  0  0  2 ] (0.0555)
|  -931.170614115374 |   187.738530783052 | [  0  0  0  0  0  3  1  0  0 ] (0.0743)
|  -930.999696690342 |   187.909448208083 | [  0  0  1  0  2  0  0  1  0 ] (0.0803)
|  -930.563417576227 |   188.345727322198 | [  0  0  0  0  1  0  0  0  2 ] (0.1093)
|  -930.445381352247 |   188.463763546178 | [  1  0  0  1  0  1  1  0  0 ] (0.0654)
|  -930.309080997385 |   188.600063901040 | [  0  0  0  0  2  2  0  0  0 ] (0.2187)
|  -929.916430242348 |   188.992714656078 | [  0  1  0  1  0  0  1  1  0 ] (0.0700)
|  -929.778622466620 |   189.130522431805 | [  0  0  0  0  0  0  0  4  0 ] (0.1217)
|  -929.654908304262 |   189.254236594163 | [  1  0  1  0  0  0  0  0  2 ] (0.1103)
|  -929.412795303168 |   189.496349595258 | [  0  1  0  1  1  1  0  0  0 ] (0.0929)
|  -929.163797823137 |   189.745347075289 | [  0  0  2  0  0  1  1  0  0 ] (0.0890)
|  -928.875613545420 |   190.033531353005 | [  0  0  1  2  0  0  0  1  0 ] (0.1183)
|  -928.571446079489 |   190.337698818937 | [  0  0  0  1  0  0  0  3  0 ] (0.0938)
|  -928.014728552231 |   190.894416346194 | [  0  0  1  2  0  0  0  1  0 ] (0.1234)
|  -927.917764610690 |   190.991380287736 | [  0  0  0  1  0  0  0  3  0 ] (0.1580)
|  -927.560159683454 |   191.348985214971 | [  0  0  0  0  1  0  0  3  0 ] (0.1036)
|  -927.521707340488 |   191.387437557937 | [  0  0  0  1  0  0  0  3  0 ] (0.1293)
|  -927.404818063621 |   191.504326834804 | [  0  0  1  0  0  1  2  0  0 ] (0.0818)
|  -926.962426210795 |   191.946718687630 | [  0  0  0  0  1  0  0  3  0 ] (0.0646)
|  -926.760572776255 |   192.148572122171 | [  0  0  0  0  1  0  0  3  0 ] (0.1282)
|  -926.718534342155 |   192.190610556270 | [  0  0  1  0  0  2  1  0  0 ] (0.1995)
|  -926.552741708254 |   192.356403190172 | [  0  0  0  2  2  0  0  0  0 ] (0.1561)
|  -926.197882824515 |   192.711262073910 | [  1  0  0  1  0  1  0  1  0 ] (0.0878)
|  -926.168123920183 |   192.741020978243 | [  0  0  0  1  1  0  0  0  1 ] (0.1005)
|  -925.904355486186 |   193.004789412239 | [  0  0  0  0  0  0  1  0  2 ] (0.0969)
|  -925.641411954184 |   193.267732944241 | [  1  0  1  0  0  0  0  1  1 ] (0.1249)
|  -925.248909720193 |   193.660235178232 | [  0  0  1  0  0  0  1  2  0 ] (0.1101)
|  -925.103170699498 |   193.805974198927 | [  0  0  0  2  2  0  0  0  0 ] (0.1306)
|  -924.917679851018 |   193.991465047407 | [  0  0  1  1  1  1  0  0  0 ] (0.0643)
|  -924.909347707869 |   193.999797190556 | [  0  0  1  1  1  1  0  0  0 ] (0.0560)
|  -924.273402745060 |   194.635742153366 | [  0  0  1  1  1  1  0  0  0 ] (0.0814)
|  -924.209262143594 |   194.699882754831 | [  0  0  0  1  1  2  0  0  0 ] (0.1167)
|  -923.820228928024 |   195.088915970401 | [  0  1  0  1  0  0  1  1  0 ] (0.0762)
|  -923.803839411638 |   195.105305486788 | [  0  0  0  0  0  0  2  2  0 ] (0.1477)
|  -923.423465611806 |   195.485679286620 | [  0  0  0  0  0  0  2  2  0 ] (0.0848)
|  -923.207142252314 |   195.702002646112 | [  0  1  0  0  1  1  0  1  0 ] (0.1591)
|  -923.161773627850 |   195.747371270576 | [  0  0  0  0  0  0  2  2  0 ] (0.1037)
|  -922.998279226254 |   195.910865672172 | [  0  0  0  0  0  0  2  2  0 ] (0.1047)
|  -922.486465906868 |   196.422678991557 | [  1  0  0  0  0  2  0  0  1 ] (0.1662)
|  -922.467615450425 |   196.441529448000 | [  0  0  0  0  0  0  1  3  0 ] (0.0523)
|  -921.868752550020 |   197.040392348405 | [  0  0  0  0  0  0  1  3  0 ] (0.1782)
|  -921.556356636440 |   197.352788261986 | [  1  0  0  0  0  0  0  2  1 ] (0.0878)
|  -921.379178323994 |   197.529966574431 | [  0  0  0  0  0  0  1  3  0 ] (0.0776)
|  -921.059122672039 |   197.850022226387 | [  0  2  1  0  0  0  0  0  1 ] (0.1527)
|  -921.015258795208 |   197.893886103217 | [  0  0  0  0  0  0  1  3  0 ] (0.2066)
|  -920.785666066206 |   198.123478832220 | [  0  1  0  0  1  1  1  0  0 ] (0.0968)
|  -920.692028356247 |   198.217116542178 | [  0  0  1  1  0  0  2  0  0 ] (0.0744)
|  -920.562965942397 |   198.346178956028 | [  0  0  0  1  1  2  0  0  0 ] (0.1790)
|  -919.893429369455 |   199.015715528970 | [  0  1  0  1  0  1  0  1  0 ] (0.1524)
|  -919.500867258476 |   199.408277639949 | [  0  0  1  1  1  0  0  1  0 ] (0.0854)
|  -919.357606890150 |   199.551538008276 | [  0  0  0  0  1  0  1  0  1 ] (0.1101)
|  -918.949949554919 |   199.959195343507 | [  1  0  0  0  1  1  1  0  0 ] (0.0801)
|  -918.903509442583 |   200.005635455843 | [  0  0  0  0  2  0  0  2  0 ] (0.2330)
|  -918.431443765823 |   200.477701132603 | [  0  0  0  1  2  1  0  0  0 ] (0.1794)
|  -918.360639811470 |   200.548505086955 | [  1  0  0  0  0  0  0  2  1 ] (0.0649)
|  -918.283540900302 |   200.625603998124 | [  0  0  0  0  2  0  0  2  0 ] (0.0719)
|  -918.065588243520 |   200.843556654906 | [  1  0  0  0  0  0  0  2  1 ] (0.1207)
|  -917.631278338315 |   201.277866560110 | [  0  0  1  0  1  1  0  1  0 ] (0.1638)
|  -917.524332187593 |   201.384812710832 | [  0  0  0  0  1  0  0  1  1 ] (0.1650)
|  -917.229783088866 |   201.679361809559 | [  0  0  0  3  0  0  0  0  1 ] (0.2430)
|  -916.672261155110 |   202.236883743315 | [  0  0  0  0  3  0  0  0  1 ] (0.1703)
|  -916.548001797418 |   202.361143101007 | [  0  0  1  0  1  0  1  1  0 ] (0.1014)
|  -916.350824269746 |   202.558320628679 | [  0  0  0  0  3  0  0  0  1 ] (0.1974)
|  -916.083660490764 |   202.825484407661 | [  0  0  0  0  0  2  2  0  0 ] (0.2290)
|  -915.881878108098 |   203.027266790328 | [  0  1  0  0  2  0  0  0  1 ] (0.0781)
|  -915.866375080705 |   203.042769817720 | [  0  0  0  2  0  0  0  2  0 ] (0.1506)
|  -915.667004613122 |   203.242140285303 | [  0  0  0  2  0  0  0  2  0 ] (0.1474)
|  -915.506080934124 |   203.403063964302 | [  0  1  0  0  0  1  1  1  0 ] (0.0817)
|  -915.297898459903 |   203.611246438523 | [  0  0  0  0  1  1  0  2  0 ] (0.1547)
|  -914.961138633322 |   203.948006265104 | [  0  0  0  0  1  1  0  2  0 ] (0.0745)
|  -914.946565192803 |   203.962579705623 | [  0  1  0  0  0  0  0  2  1 ] (0.0522)
|  -914.694523990780 |   204.214620907645 | [  0  0  0  0  1  1  0  2  0 ] (0.1299)
|  -914.450608350340 |   204.458536548085 | [  0  0  0  0  1  1  0  2  0 ] (0.1072)
|  -913.713219289034 |   205.195925609392 | [  0  0  1  1  0  1  0  1  0 ] (0.0914)
|  -913.680110492843 |   205.229034405583 | [  0  0  0  1  0  1  0  2  0 ] (0.0657)
|  -913.506030585439 |   205.403114312986 | [  0  0  1  0  1  1  1  0  0 ] (0.0912)
|  -913.481627838061 |   205.427517060364 | [  0  1  1  0  1  0  0  0  1 ] (0.0770)
|  -912.833296927972 |   206.075847970454 | [  0  1  0  0  2  0  0  0  1 ] (0.0641)
|  -912.821419511354 |   206.087725387071 | [  1  1  0  0  0  0  0  1  1 ] (0.0693)
|  -912.349162032638 |   206.559982865788 | [  0  1  1  0  1  0  0  0  1 ] (0.0889)
|  -912.187332257137 |   206.721812641289 | [  0  1  0  0  0  0  2  0  1 ] (0.0839)
|  -911.896981883272 |   207.012163015153 | [  0  0  1  0  1  1  0  1  0 ] (0.1191)
|  -911.859197394726 |   207.049947503699 | [  0  0  0  2  1  1  0  0  0 ] (0.1043)
|  -911.690585562435 |   207.218559335991 | [  0  0  0  0  0  1  0  1  1 ] (0.1058)
|  -911.080165665451 |   207.828979232974 | [  0  0  0  1  0  2  0  1  0 ] (0.0884)
|  -910.975321590567 |   207.933823307859 | [  0  1  0  0  0  0  0  2  1 ] (0.1109)
|  -910.664654718871 |   208.244490179554 | [  0  0  0  0  0  0  0  0  3 ] (0.0521)
|  -910.487127019222 |   208.422017879204 | [  0  0  0  0  0  0  3  0  1 ] (0.0614)
|  -910.167485207387 |   208.741659691038 | [  1  0  0  0  2  0  0  0  1 ] (0.0662)
|  -909.668979646195 |   209.240165252231 | [  0  0  1  1  0  1  1  0  0 ] (0.1232)
|  -909.602157409911 |   209.306987488514 | [  0  0  0  0  0  3  0  0  1 ] (0.1201)
|  -909.075581368208 |   209.833563530218 | [  0  0  0  0  0  3  0  0  1 ] (0.0908)
|  -908.577206007458 |   210.331938890967 | [  1  0  0  1  1  0  0  0  1 ] (0.0950)
|  -908.331475676144 |   210.577669222282 | [  0  0  0  1  2  0  0  1  0 ] (0.0612)
|  -907.914402108955 |   210.994742789470 | [  0  0  1  0  0  0  0  2  1 ] (0.1110)
|  -907.747341992565 |   211.161802905861 | [  0  0  0  0  2  0  2  0  0 ] (0.1079)
|  -907.236688339600 |   211.672456558826 | [  0  0  1  0  0  0  0  2  1 ] (0.1119)
|  -907.044501581340 |   211.864643317086 | [  0  0  0  1  0  2  0  1  0 ] (0.1197)
|  -906.964932175646 |   211.944212722779 | [  0  0  1  0  0  0  0  2  1 ] (0.1094)
|  -906.717595058459 |   212.191549839967 | [  1  0  0  0  1  1  0  0  1 ] (0.1511)
|  -906.377655145099 |   212.531489753326 | [  0  0  0  1  0  2  1  0  0 ] (0.2010)
|  -906.364026024444 |   212.545118873982 | [  0  1  1  0  0  0  1  0  1 ] (0.0629)
|  -905.947684689230 |   212.961460209195 | [  0  0  1  0  1  1  1  0  0 ] (0.0766)
|  -905.602977991306 |   213.306166907120 | [  0  1  1  0  0  0  0  0  2 ] (0.0545)
|  -905.272275207772 |   213.636869690653 | [  1  0  0  1  0  0  0  0  2 ] (0.0967)
|  -904.695737126389 |   214.213407772037 | [  0  0  0  0  2  1  0  1  0 ] (0.0569)
|  -904.600036303386 |   214.309108595040 | [  0  0  0  0  0  1  1  2  0 ] (0.0975)
|  -904.567489466317 |   214.341655432108 | [  0  1  0  0  0  2  0  0  1 ] (0.0761)
|  -904.505474240219 |   214.403670658206 | [  1  0  0  1  0  0  0  0  2 ] (0.0761)
|  -904.223397207302 |   214.685747691123 | [  0  0  0  0  0  0  3  0  1 ] (0.0908)
