|         E          |        E-E0        |          max config      
| -1032.360935047115 |   126.617451486708 | [  0  0  0  0  2  1  0  0  0 ] (0.2095)
| -1031.688241304927 |   127.290145228896 | [  1  0  1  0  0  0  1  0  0 ] (0.6166)
| -1031.168540789619 |   127.809845744204 | [  2  0  0  0  0  0  0  1  0 ] (0.5836)
| -1030.477986937571 |   128.500399596252 | [  2  0  0  0  0  0  0  0  1 ] (0.4078)
| -1029.368768919447 |   129.609617614376 | [  0  0  0  0  1  2  0  0  0 ] (0.4630)
| -1028.670136386518 |   130.308250147305 | [  0  0  0  1  0  0  0  0  1 ] (0.5979)
| -1027.103245457954 |   131.875141075869 | [  0  0  1  0  1  1  0  0  0 ] (0.3414)
| -1026.659751487221 |   132.318635046603 | [  1  0  0  1  0  0  1  0  0 ] (0.6924)
| -1026.164785061098 |   132.813601472725 | [  0  0  2  0  0  0  1  0  0 ] (0.7906)
| -1025.413349096534 |   133.565037437289 | [  0  0  1  0  1  1  0  0  0 ] (0.2065)
| -1025.145268512547 |   133.833118021276 | [  0  0  0  0  0  0  0  2  0 ] (0.6985)
| -1022.041219212210 |   136.937167321613 | [  0  0  0  0  0  1  0  1  0 ] (0.4422)
| -1021.727263711597 |   137.251122822226 | [  1  0  0  0  0  0  2  0  0 ] (0.4280)
| -1021.305124855178 |   137.673261678645 | [  0  0  0  1  1  1  0  0  0 ] (0.2287)
| -1020.601829595160 |   138.376556938663 | [  0  2  0  0  0  0  0  0  1 ] (0.4076)
| -1020.478919566394 |   138.499466967429 | [  0  0  0  2  0  0  1  0  0 ] (0.4619)
| -1019.932272532042 |   139.046114001781 | [  1  1  0  0  0  0  0  0  1 ] (0.3256)
| -1019.667320896215 |   139.311065637608 | [  0  1  1  0  0  0  1  0  0 ] (0.2127)
| -1018.993853594977 |   139.984532938846 | [  0  1  1  0  0  0  1  0  0 ] (0.3235)
| -1018.484073273999 |   140.494313259824 | [  1  1  0  0  0  0  0  1  0 ] (0.3328)
| -1017.659786328424 |   141.318600205399 | [  0  0  0  0  0  1  0  0  1 ] (0.3547)
| -1016.988960870351 |   141.989425663472 | [  1  0  1  0  0  0  0  0  1 ] (0.3552)
| -1016.500514314809 |   142.477872219014 | [  1  0  1  0  0  0  0  0  1 ] (0.2083)
| -1016.346206832257 |   142.632179701566 | [  0  0  0  0  1  0  0  0  1 ] (0.5110)
| -1015.633038539219 |   143.345347994604 | [  0  2  0  0  0  0  0  1  0 ] (0.3090)
| -1015.341172238259 |   143.637214295564 | [  1  0  1  0  0  0  0  0  1 ] (0.2389)
| -1014.421737716307 |   144.556648817516 | [  0  0  2  0  0  0  0  1  0 ] (0.7433)
| -1013.878536435822 |   145.099850098001 | [  0  1  0  1  0  0  1  0  0 ] (0.6023)
| -1013.032403663345 |   145.945982870478 | [  1  0  0  0  1  0  1  0  0 ] (0.7603)
| -1011.186135199125 |   147.792251334698 | [  1  0  0  1  0  0  0  1  0 ] (0.3741)
| -1011.019248653018 |   147.959137880805 | [  0  0  2  0  0  0  0  0  1 ] (0.5358)
| -1010.326462272180 |   148.651924261643 | [  0  1  0  0  0  0  2  0  0 ] (0.6268)
| -1010.183885051770 |   148.794501482054 | [  1  0  0  1  0  0  0  0  1 ] (0.6158)
| -1007.134375707709 |   151.844010826114 | [  0  0  0  2  0  0  0  1  0 ] (0.9211)
| -1006.323092838951 |   152.655293694872 | [  0  0  1  1  0  0  1  0  0 ] (0.7702)
| -1005.913009760585 |   153.065376773238 | [  0  1  0  0  0  1  1  0  0 ] (0.3442)
| -1004.692564235350 |   154.285822298473 | [  0  0  0  2  0  0  0  0  1 ] (0.5093)
| -1003.799304571922 |   155.179081961901 | [  0  0  0  0  0  0  0  0  2 ] (0.6401)
| -1003.258315404343 |   155.720071129480 | [  0  1  1  0  0  0  0  0  1 ] (0.6649)
| -1002.582045208621 |   156.396341325202 | [  0  0  0  0  0  2  1  0  0 ] (0.4131)
| -1002.144175922990 |   156.834210610833 | [  0  1  1  0  0  0  0  1  0 ] (0.4414)
| -1001.964053714666 |   157.014332819157 | [  1  0  0  0  0  1  0  0  1 ] (0.5643)
| -1001.798863333124 |   157.179523200700 | [  0  1  1  0  0  0  0  1  0 ] (0.3153)
| -1001.294439223857 |   157.683947309966 | [  0  0  0  0  0  2  1  0  0 ] (0.3401)
| -1000.436614361127 |   158.541772172696 | [  0  1  0  0  1  0  1  0  0 ] (0.6229)
|  -999.234384697989 |   159.744001835835 | [  1  0  0  0  1  0  0  1  0 ] (0.5564)
|  -998.569178268512 |   160.409208265311 | [  0  0  1  0  0  1  1  0  0 ] (0.5146)
|  -998.289196853216 |   160.689189680607 | [  1  0  0  0  1  0  0  0  1 ] (0.7592)
|  -998.014920900410 |   160.963465633413 | [  0  0  0  1  0  0  2  0  0 ] (0.6113)
|  -997.292092109485 |   161.686294424338 | [  0  0  0  0  2  0  1  0  0 ] (0.7827)
|  -997.062767616172 |   161.915618917651 | [  0  1  0  1  0  0  0  0  1 ] (0.7544)
|  -995.959801490501 |   163.018585043322 | [  0  1  0  1  0  0  0  1  0 ] (0.8301)
|  -995.020941815579 |   163.957444718244 | [  0  0  1  0  1  0  1  0  0 ] (0.4214)
|  -992.310613387219 |   166.667773146605 | [  0  0  1  1  0  0  0  1  0 ] (0.7509)
|  -991.916739999033 |   167.061646534790 | [  1  0  0  0  0  0  0  2  0 ] (0.5651)
|  -991.830309526103 |   167.148077007720 | [  0  0  0  1  0  1  1  0  0 ] (0.3127)
|  -990.344797320645 |   168.633589213178 | [  0  0  1  1  0  0  0  0  1 ] (0.4968)
|  -989.972480404706 |   169.005906129118 | [  0  1  0  0  0  1  0  0  1 ] (0.7683)
|  -989.416756228097 |   169.561630305726 | [  0  0  0  0  0  1  2  0  0 ] (0.5042)
|  -989.020970408452 |   169.957416125371 | [  0  1  0  0  0  1  0  1  0 ] (0.4801)
|  -988.680820225379 |   170.297566308445 | [  0  1  0  0  0  1  0  1  0 ] (0.3119)
|  -988.106950036491 |   170.871436497332 | [  1  0  0  0  0  0  0  0  2 ] (0.5919)
|  -987.574820781957 |   171.403565751866 | [  0  0  0  0  0  2  0  1  0 ] (0.5361)
|  -987.291588091234 |   171.686798442589 | [  0  0  0  0  0  0  3  0  0 ] (0.3214)
|  -986.917255919760 |   172.061130614063 | [  0  0  0  1  1  0  1  0  0 ] (0.5672)
|  -985.714620988823 |   173.263765545000 | [  0  0  1  0  0  1  0  1  0 ] (0.6626)
|  -984.901531048194 |   174.076855485629 | [  0  0  0  0  0  2  0  0  1 ] (0.6262)
|  -984.386826899795 |   174.591559634028 | [  0  1  0  0  1  0  0  0  1 ] (0.4849)
|  -984.347939728561 |   174.630446805262 | [  0  0  0  0  2  0  0  1  0 ] (0.3283)
|  -984.008890762086 |   174.969495771737 | [  0  0  1  0  0  1  0  0  1 ] (0.3479)
|  -983.371569062730 |   175.606817471093 | [  0  1  0  0  1  0  0  1  0 ] (0.3954)
|  -983.018381519065 |   175.960005014758 | [  0  1  0  0  1  0  0  1  0 ] (0.1891)
|  -981.786735658393 |   177.191650875430 | [  0  0  0  0  2  0  0  1  0 ] (0.2337)
|  -981.724320928576 |   177.254065605248 | [  0  0  1  0  1  0  0  1  0 ] (0.3409)
|  -980.765427051235 |   178.212959482588 | [  0  0  0  0  2  0  0  0  1 ] (0.3487)
|  -980.485538607218 |   178.492847926605 | [  0  0  0  0  1  1  1  0  0 ] (0.4203)
|  -979.954811472241 |   179.023575061582 | [  0  0  1  0  1  0  0  0  1 ] (0.4457)
|  -978.273979750720 |   180.704406783103 | [  0  0  0  1  0  1  0  1  0 ] (0.4325)
|  -977.199137216478 |   181.779249317345 | [  0  1  0  0  0  0  0  0  2 ] (0.5277)
|  -975.390332069853 |   183.588054463970 | [  0  0  0  1  1  0  0  1  0 ] (0.2007)
|  -975.205485793753 |   183.772900740070 | [  0  0  0  1  0  1  0  0  1 ] (0.2563)
|  -974.036881269553 |   184.941505264271 | [  0  0  0  1  0  0  0  2  0 ] (0.2185)
|  -973.462662323813 |   185.515724210010 | [  0  1  0  0  0  0  0  2  0 ] (0.4088)
|  -971.852501585816 |   187.125884948008 | [  0  0  0  1  1  0  0  0  1 ] (0.3288)
|  -970.742651865424 |   188.235734668399 | [  0  0  0  0  0  0  0  1  1 ] (0.3110)
|  -968.849578812966 |   190.128807720857 | [  0  0  1  0  0  0  0  0  2 ] (0.4620)
|  -968.226785010414 |   190.751601523409 | [  0  0  0  1  0  0  0  2  0 ] (0.3417)
|  -967.943107691241 |   191.035278842582 | [  0  0  0  0  1  1  0  1  0 ] (0.5799)
|  -966.563362838734 |   192.415023695089 | [  1  0  0  0  0  0  1  1  0 ] (0.5324)
|  -966.039775935200 |   192.938610598623 | [  1  0  0  0  0  0  1  0  1 ] (0.6617)
|  -965.466615937854 |   193.511770595969 | [  0  0  0  0  1  1  0  0  1 ] (0.7403)
|  -963.632376533376 |   195.346010000447 | [  0  0  0  1  0  0  0  0  2 ] (0.6979)
|  -961.094693881288 |   197.883692652535 | [  0  0  0  0  0  1  0  2  0 ] (0.6965)
|  -956.772422232769 |   202.205964301054 | [  0  0  0  0  0  0  0  3  0 ] (0.5675)
|  -956.480054662919 |   202.498331870904 | [  0  0  0  0  0  1  0  0  2 ] (0.6142)
|  -956.165965419024 |   202.812421114799 | [  0  0  0  0  1  0  0  2  0 ] (0.7281)
|  -955.173416130568 |   203.804970403255 | [  0  1  0  0  0  0  1  0  1 ] (0.5227)
|  -954.247342882930 |   204.731043650894 | [  0  1  0  0  0  0  1  1  0 ] (0.4617)
|  -951.685685802317 |   207.292700731506 | [  0  0  0  0  1  0  0  0  2 ] (0.7142)
|  -949.940271334653 |   209.038115199170 | [  1  0  0  0  0  0  0  1  1 ] (0.5257)
|  -949.012255967068 |   209.966130566755 | [  0  0  1  0  0  0  1  1  0 ] (0.6235)
|  -947.796220751687 |   211.182165782136 | [  0  0  1  0  0  0  1  0  1 ] (0.7702)
|  -943.443537740920 |   215.534848792903 | [  0  0  0  1  0  0  1  1  0 ] (0.5461)
|  -942.457770293687 |   216.520616240136 | [  0  0  0  1  0  0  1  0  1 ] (0.6558)
|  -938.519837147260 |   220.458549386563 | [  0  0  0  0  0  0  2  0  1 ] (0.2571)
|  -936.961614619584 |   222.016771914239 | [  0  0  0  0  0  0  2  1  0 ] (0.2381)
|  -935.439898413444 |   223.538488120379 | [  0  1  0  0  0  0  0  1  1 ] (0.4821)
|  -934.563595488102 |   224.414791045721 | [  0  0  0  0  0  1  1  1  0 ] (0.2333)
|  -934.254853841490 |   224.723532692333 | [  0  0  0  0  0  1  1  0  1 ] (0.3405)
|  -933.469928212826 |   225.508458320997 | [  0  0  1  0  0  0  0  1  1 ] (0.4697)
|  -931.411057230085 |   227.567329303738 | [  0  0  0  0  1  0  1  1  0 ] (0.4164)
|  -928.655017563320 |   230.323368970503 | [  0  0  0  0  1  0  1  0  1 ] (0.6872)
|  -927.193705526176 |   231.784681007647 | [  0  0  0  1  0  0  0  1  1 ] (0.5719)
|  -925.734657778531 |   233.243728755293 | [  0  0  0  0  0  0  0  2  1 ] (0.2033)
|  -921.167559927078 |   237.810826606746 | [  0  0  0  0  0  0  1  0  2 ] (0.2992)
|  -920.208458745300 |   238.769927788523 | [  0  0  0  0  0  1  0  1  1 ] (0.6527)
|  -916.519452650907 |   242.458933882916 | [  0  0  0  0  0  0  1  0  2 ] (0.3953)
|  -912.606453790186 |   246.371932743637 | [  0  0  0  0  1  0  0  1  1 ] (0.5807)
|  -908.556718876710 |   250.421667657114 | [  0  0  0  0  0  0  0  1  2 ] (0.8983)
|  -890.884960697710 |   268.093425836114 | [  0  0  0  0  0  0  0  2  1 ] (0.3666)
|  -879.708828549978 |   279.269557983846 | [  0  0  0  0  0  0  1  1  1 ] (0.8395)
