|         E          |        E-E0        |          max config      
| -1026.034185851066 |   134.857244303011 | [  0  2  0  0  0  0  0  0  1 ] (0.0650)
| -1025.970045739770 |   134.921384414307 | [  0  0  4  1  0  0  0  0  0 ] (0.0755)
| -1025.901303077207 |   134.990127076870 | [  2  0  0  0  0  0  2  0  0 ] (0.1177)
| -1025.684304198359 |   135.207125955718 | [  1  0  1  0  0  0  0  0  1 ] (0.1950)
| -1025.626346008315 |   135.265084145762 | [  0  2  0  0  0  0  0  1  0 ] (0.0953)
| -1025.474259746136 |   135.417170407940 | [  1  0  2  0  0  0  1  0  0 ] (0.1317)
| -1025.369504756386 |   135.521925397691 | [  2  1  1  1  0  0  0  0  0 ] (0.0748)
| -1025.305574452511 |   135.585855701565 | [  1  1  2  1  0  0  0  0  0 ] (0.0787)
| -1025.265173184252 |   135.626256969824 | [  1  0  3  0  1  0  0  0  0 ] (0.0932)
| -1025.147767886174 |   135.743662267903 | [  1  1  2  1  0  0  0  0  0 ] (0.1116)
| -1025.053413093213 |   135.838017060864 | [  1  0  2  0  0  0  1  0  0 ] (0.1183)
| -1024.908676878191 |   135.982753275886 | [  0  1  0  1  2  0  0  0  0 ] (0.1620)
| -1024.847383349452 |   136.044046804625 | [  1  1  2  1  0  0  0  0  0 ] (0.1735)
| -1024.677200151292 |   136.214230002785 | [  0  0  2  0  0  0  0  1  0 ] (0.0953)
| -1024.518015283211 |   136.373414870866 | [  3  0  0  0  1  1  0  0  0 ] (0.1894)
| -1024.403338833705 |   136.488091320372 | [  0  0  2  0  0  0  0  1  0 ] (0.0840)
| -1024.374248841151 |   136.517181312926 | [  0  2  0  0  0  0  0  1  0 ] (0.0822)
| -1024.045179480326 |   136.846250673750 | [  0  0  0  0  1  0  0  1  0 ] (0.2190)
| -1023.949611302384 |   136.941818851693 | [  0  0  0  0  1  0  0  1  0 ] (0.1588)
| -1023.792117600884 |   137.099312553192 | [  0  2  1  2  0  0  0  0  0 ] (0.2768)
| -1023.684768958542 |   137.206661195535 | [  0  2  1  2  0  0  0  0  0 ] (0.1558)
| -1023.482701343426 |   137.408728810651 | [  1  2  0  0  0  2  0  0  0 ] (0.1295)
| -1023.235707673552 |   137.655722480524 | [  0  3  0  0  2  0  0  0  0 ] (0.1091)
| -1023.113727243232 |   137.777702910845 | [  0  0  1  0  3  0  0  0  0 ] (0.0719)
| -1022.990346581980 |   137.901083572096 | [  1  0  0  1  0  0  0  1  0 ] (0.0840)
| -1022.867681003418 |   138.023749150659 | [  1  0  0  1  0  0  0  1  0 ] (0.2299)
| -1022.599673545249 |   138.291756608828 | [  0  0  4  0  0  1  0  0  0 ] (0.0950)
| -1022.487414999308 |   138.404015154769 | [  2  0  0  2  1  0  0  0  0 ] (0.2122)
| -1022.338667535003 |   138.552762619073 | [  1  0  0  1  0  0  0  0  1 ] (0.3157)
| -1022.220258258456 |   138.671171895620 | [  1  0  0  1  0  0  0  0  1 ] (0.1033)
| -1022.000196526179 |   138.891233627898 | [  1  0  1  0  1  1  0  0  0 ] (0.1592)
| -1021.889506951634 |   139.001923202443 | [  0  1  1  1  0  1  0  0  0 ] (0.0414)
| -1021.734504329035 |   139.156925825042 | [  0  0  0  0  0  1  0  1  0 ] (0.1099)
| -1021.571614931616 |   139.319815222460 | [  0  2  2  1  0  0  0  0  0 ] (0.2515)
| -1021.429801679372 |   139.461628474705 | [  0  1  0  0  0  0  2  0  0 ] (0.1671)
| -1021.357604717465 |   139.533825436612 | [  0  2  2  1  0  0  0  0  0 ] (0.3420)
| -1021.345661389013 |   139.545768765063 | [  1  0  0  0  1  2  0  0  0 ] (0.0896)
| -1021.144023909516 |   139.747406244561 | [  0  0  0  0  0  1  0  1  0 ] (0.0755)
| -1021.097929289308 |   139.793500864768 | [  1  2  1  0  0  1  0  0  0 ] (0.1210)
| -1021.075368022723 |   139.816062131353 | [  0  1  3  1  0  0  0  0  0 ] (0.0966)
| -1020.838163598118 |   140.053266555959 | [  0  3  0  0  0  0  1  0  0 ] (0.1314)
| -1020.661139342861 |   140.230290811215 | [  0  0  0  1  3  0  0  0  0 ] (0.1748)
| -1020.482512807728 |   140.408917346349 | [  2  0  1  0  2  0  0  0  0 ] (0.0741)
| -1020.286612770550 |   140.604817383527 | [  0  0  4  0  0  1  0  0  0 ] (0.0847)
| -1019.965951148863 |   140.925479005213 | [  0  0  1  1  0  0  1  0  0 ] (0.1149)
| -1019.832390738617 |   141.059039415460 | [  0  0  0  2  0  0  0  0  1 ] (0.0884)
| -1019.572709735868 |   141.318720418208 | [  0  1  3  0  0  1  0  0  0 ] (0.1550)
| -1019.555038802311 |   141.336391351765 | [  2  0  1  0  0  2  0  0  0 ] (0.0612)
| -1019.131245197576 |   141.760184956501 | [  1  0  0  1  1  1  0  0  0 ] (0.1607)
| -1018.899224554607 |   141.992205599469 | [  1  0  0  1  1  1  0  0  0 ] (0.1280)
| -1018.643155024885 |   142.248275129191 | [  1  1  2  0  0  1  0  0  0 ] (0.2580)
| -1018.133564051368 |   142.757866102709 | [  2  0  0  0  0  1  1  0  0 ] (0.1243)
| -1017.983268975123 |   142.908161178954 | [  0  3  0  1  0  1  0  0  0 ] (0.0921)
| -1017.927161908490 |   142.964268245587 | [  0  2  2  0  0  1  0  0  0 ] (0.2823)
| -1017.839618894624 |   143.051811259452 | [  0  1  2  2  0  0  0  0  0 ] (0.1164)
| -1017.688819451871 |   143.202610702206 | [  0  2  2  0  0  1  0  0  0 ] (0.1630)
| -1017.272756827308 |   143.618673326768 | [  1  0  0  0  0  1  0  1  0 ] (0.0705)
| -1017.201726021511 |   143.689704132566 | [  2  0  1  0  0  0  0  1  0 ] (0.1076)
| -1016.879370309143 |   144.012059844933 | [  0  1  2  2  0  0  0  0  0 ] (0.0873)
| -1016.819173326246 |   144.072256827831 | [  0  0  2  0  1  1  0  0  0 ] (0.1932)
| -1016.748887641410 |   144.142542512667 | [  0  0  1  0  0  0  2  0  0 ] (0.2301)
| -1016.557446107615 |   144.333984046462 | [  1  2  0  0  2  0  0  0  0 ] (0.1088)
| -1016.429841758271 |   144.461588395805 | [  0  1  2  2  0  0  0  0  0 ] (0.1229)
| -1016.292535691764 |   144.598894462313 | [  1  2  1  0  1  0  0  0  0 ] (0.0976)
| -1015.931425783602 |   144.960004370475 | [  2  0  1  0  0  0  0  1  0 ] (0.0843)
| -1015.888589354400 |   145.002840799677 | [  1  2  0  0  2  0  0  0  0 ] (0.1173)
| -1015.649015877669 |   145.242414276408 | [  1  2  1  0  1  0  0  0  0 ] (0.0823)
| -1015.598119517128 |   145.293310636949 | [  1  2  0  0  2  0  0  0  0 ] (0.1017)
| -1015.428943130755 |   145.462487023322 | [  0  1  1  3  0  0  0  0  0 ] (0.1031)
| -1015.142084023731 |   145.749346130346 | [  0  2  1  0  0  0  1  0  0 ] (0.0873)
| -1015.064085254845 |   145.827344899232 | [  0  0  3  0  0  0  1  0  0 ] (0.0988)
| -1014.954779072082 |   145.936651081995 | [  1  0  2  0  0  2  0  0  0 ] (0.0958)
| -1014.769892596894 |   146.121537557182 | [  1  0  0  3  0  1  0  0  0 ] (0.0762)
| -1014.622845097603 |   146.268585056474 | [  0  3  0  1  1  0  0  0  0 ] (0.0570)
| -1014.563535188623 |   146.327894965454 | [  1  0  2  0  0  2  0  0  0 ] (0.2457)
| -1014.480741206229 |   146.410688947847 | [  0  1  3  0  0  1  0  0  0 ] (0.0900)
| -1014.317828347254 |   146.573601806822 | [  2  0  0  0  1  0  1  0  0 ] (0.1212)
| -1014.116266912300 |   146.775163241776 | [  0  0  0  0  2  0  1  0  0 ] (0.0593)
| -1014.026008643520 |   146.865421510556 | [  0  0  3  0  0  2  0  0  0 ] (0.0743)
| -1013.863872273515 |   147.027557880562 | [  0  1  0  0  0  3  0  0  0 ] (0.0517)
| -1013.813213411794 |   147.078216742283 | [  0  0  0  0  2  0  1  0  0 ] (0.1319)
| -1013.689533150260 |   147.201897003817 | [  2  0  1  0  0  0  0  0  1 ] (0.0741)
| -1013.487557990459 |   147.403872163618 | [  1  2  0  0  0  0  0  0  1 ] (0.0798)
| -1013.349584114404 |   147.541846039673 | [  1  1  2  0  1  0  0  0  0 ] (0.1688)
| -1013.280010745130 |   147.611419408947 | [  1  1  2  0  1  0  0  0  0 ] (0.1045)
| -1013.218992127770 |   147.672438026307 | [  0  0  0  1  0  0  2  0  0 ] (0.1657)
| -1013.154577574327 |   147.736852579750 | [  1  1  1  0  0  0  1  0  0 ] (0.1485)
| -1012.828351329841 |   148.063078824236 | [  1  1  1  0  0  0  1  0  0 ] (0.1091)
| -1012.783598784270 |   148.107831369807 | [  1  1  1  0  0  0  1  0  0 ] (0.0408)
| -1012.688184834970 |   148.203245319106 | [  0  0  3  0  0  2  0  0  0 ] (0.2236)
| -1012.630083867362 |   148.261346286714 | [  0  2  0  1  0  0  1  0  0 ] (0.1101)
| -1012.438407208074 |   148.453022946003 | [  1  0  0  0  0  0  0  2  0 ] (0.0740)
| -1012.335007785597 |   148.556422368479 | [  1  0  0  0  0  0  0  2  0 ] (0.1237)
| -1012.296610111407 |   148.594820042670 | [  0  0  3  0  0  2  0  0  0 ] (0.0788)
| -1012.186066927721 |   148.705363226356 | [  1  0  2  0  0  0  0  1  0 ] (0.1418)
| -1012.112994508650 |   148.778435645426 | [  1  0  0  3  1  0  0  0  0 ] (0.0743)
| -1011.936224661874 |   148.955205492203 | [  1  0  2  0  0  0  0  1  0 ] (0.0909)
| -1011.863221155962 |   149.028208998115 | [  1  0  0  3  1  0  0  0  0 ] (0.0634)
| -1011.571451360736 |   149.319978793341 | [  0  0  1  0  2  1  0  0  0 ] (0.1298)
| -1011.515624663146 |   149.375805490931 | [  2  0  0  1  0  0  0  1  0 ] (0.0744)
| -1011.342500597300 |   149.548929556776 | [  0  1  2  0  0  0  1  0  0 ] (0.1069)
| -1011.259260961973 |   149.632169192104 | [  0  2  0  0  3  0  0  0  0 ] (0.0997)
| -1011.074794289539 |   149.816635864538 | [  0  1  0  0  1  2  0  0  0 ] (0.0780)
| -1010.991590555636 |   149.899839598441 | [  1  0  2  0  2  0  0  0  0 ] (0.1340)
| -1010.906718312779 |   149.984711841298 | [  1  0  2  0  2  0  0  0  0 ] (0.1738)
| -1010.858828292269 |   150.032601861808 | [  3  1  0  0  0  0  1  0  0 ] (0.0483)
| -1010.656521865764 |   150.234908288313 | [  2  0  0  1  2  0  0  0  0 ] (0.0660)
| -1010.618459380201 |   150.272970773876 | [  0  0  1  0  0  1  1  0  0 ] (0.0651)
| -1010.257592926795 |   150.633837227282 | [  1  0  0  0  1  0  0  0  1 ] (0.1434)
| -1010.153753055799 |   150.737677098278 | [  0  0  0  0  0  2  1  0  0 ] (0.0845)
| -1010.040501707527 |   150.850928446550 | [  1  0  0  0  1  0  0  1  0 ] (0.0895)
| -1009.996462663206 |   150.894967490871 | [  0  2  0  0  3  0  0  0  0 ] (0.0577)
| -1009.935509557402 |   150.955920596674 | [  0  0  0  0  0  2  1  0  0 ] (0.0737)
| -1009.768333606752 |   151.123096547325 | [  1  1  0  1  0  0  1  0  0 ] (0.1410)
| -1009.669799094430 |   151.221631059647 | [  1  0  0  0  1  0  0  0  1 ] (0.1003)
| -1009.618651254735 |   151.272778899342 | [  0  0  0  0  0  2  1  0  0 ] (0.0980)
| -1009.438468346468 |   151.452961807609 | [  1  0  2  0  0  0  0  0  1 ] (0.0802)
| -1009.393271595290 |   151.498158558787 | [  0  0  1  0  0  1  1  0  0 ] (0.0918)
| -1009.254474611612 |   151.636955542465 | [  1  0  2  0  0  0  0  0  1 ] (0.1065)
| -1009.089136276238 |   151.802293877839 | [  0  2  2  0  1  0  0  0  0 ] (0.3221)
| -1009.065584653600 |   151.825845500476 | [  0  2  2  0  1  0  0  0  0 ] (0.2256)
| -1008.881800101960 |   152.009630052117 | [  2  0  0  1  2  0  0  0  0 ] (0.1243)
| -1008.863073558511 |   152.028356595566 | [  3  0  1  0  0  0  1  0  0 ] (0.1062)
| -1008.678322510455 |   152.213107643622 | [  0  0  0  0  2  2  0  0  0 ] (0.1332)
| -1008.499313060269 |   152.392117093807 | [  0  0  5  0  0  0  0  0  0 ] (0.0705)
| -1008.443121662009 |   152.448308492067 | [  1  1  0  2  0  1  0  0  0 ] (0.0563)
| -1008.239824563673 |   152.651605590404 | [  0  2  1  0  0  2  0  0  0 ] (0.0969)
| -1008.129000135154 |   152.762430018923 | [  0  2  1  0  0  2  0  0  0 ] (0.0994)
| -1008.029742159590 |   152.861687994486 | [  0  2  0  0  0  0  2  0  0 ] (0.1794)
| -1007.852830959409 |   153.038599194668 | [  0  2  1  0  0  2  0  0  0 ] (0.1001)
| -1007.769385106062 |   153.122045048014 | [  0  3  0  0  1  1  0  0  0 ] (0.1267)
| -1007.690944716219 |   153.200485437858 | [  0  1  0  0  1  2  0  0  0 ] (0.1014)
| -1007.497590327371 |   153.393839826706 | [  0  0  4  0  1  0  0  0  0 ] (0.0668)
| -1007.402529198905 |   153.488900955171 | [  1  1  0  0  0  0  2  0  0 ] (0.1126)
| -1007.347938166185 |   153.543491987892 | [  0  0  0  0  0  0  0  0  2 ] (0.3635)
| -1007.136336372766 |   153.755093781311 | [  1  2  0  1  1  0  0  0  0 ] (0.1278)
| -1007.033668552600 |   153.857761601476 | [  0  0  1  0  0  3  0  0  0 ] (0.0996)
| -1006.846684526838 |   154.044745627239 | [  0  0  1  0  1  0  1  0  0 ] (0.1892)
| -1006.609088857971 |   154.282341296106 | [  3  0  1  0  0  0  1  0  0 ] (0.1496)
| -1006.512056337554 |   154.379373816523 | [  0  1  0  1  0  0  0  1  0 ] (0.1578)
| -1006.460662976496 |   154.430767177581 | [  1  1  0  2  1  0  0  0  0 ] (0.1477)
| -1006.285601509784 |   154.605828644293 | [  0  1  0  1  0  0  0  1  0 ] (0.0539)
| -1006.221803649936 |   154.669626504141 | [  1  1  0  2  1  0  0  0  0 ] (0.0835)
| -1005.982024553995 |   154.909405600082 | [  0  2  0  2  0  1  0  0  0 ] (0.0848)
| -1005.945790961126 |   154.945639192951 | [  0  0  0  3  0  0  1  0  0 ] (0.0815)
| -1005.802120481967 |   155.089309672109 | [  0  0  0  1  2  1  0  0  0 ] (0.0981)
| -1005.638492463176 |   155.252937690901 | [  0  1  0  1  0  0  0  0  1 ] (0.0640)
| -1005.389897034747 |   155.501533119330 | [  0  0  0  3  0  0  1  0  0 ] (0.0881)
| -1005.269880029812 |   155.621550124265 | [  0  0  1  1  0  0  0  1  0 ] (0.1859)
| -1005.180737897429 |   155.710692256648 | [  1  2  0  1  1  0  0  0  0 ] (0.0941)
| -1004.967001035469 |   155.924429118608 | [  0  1  0  1  1  1  0  0  0 ] (0.1020)
| -1004.816292887832 |   156.075137266245 | [  1  1  0  2  0  1  0  0  0 ] (0.0872)
| -1004.719236579132 |   156.172193574945 | [  1  0  2  1  0  1  0  0  0 ] (0.0903)
| -1004.686080040492 |   156.205350113585 | [  0  1  0  1  0  0  0  0  1 ] (0.0552)
| -1004.478164981827 |   156.413265172250 | [  2  1  0  0  0  0  0  1  0 ] (0.1298)
| -1004.352329690309 |   156.539100463768 | [  1  0  2  1  0  1  0  0  0 ] (0.0606)
| -1004.130180814627 |   156.761249339450 | [  1  0  1  1  0  0  1  0  0 ] (0.1088)
| -1004.005031797806 |   156.886398356271 | [  1  1  0  2  1  0  0  0  0 ] (0.0890)
| -1003.785110053016 |   157.106320101061 | [  0  0  3  0  2  0  0  0  0 ] (0.0801)
| -1003.653043569437 |   157.238386584640 | [  0  0  0  0  0  1  2  0  0 ] (0.0675)
| -1003.579511353361 |   157.311918800716 | [  1  0  2  1  0  1  0  0  0 ] (0.1170)
| -1003.498028029274 |   157.393402124803 | [  2  0  1  1  1  0  0  0  0 ] (0.0861)
| -1003.420995405981 |   157.470434748095 | [  1  0  1  0  0  0  2  0  0 ] (0.2876)
| -1003.261289733034 |   157.630140421042 | [  1  0  1  0  0  0  2  0  0 ] (0.0990)
| -1003.179476890510 |   157.711953263566 | [  0  0  0  0  2  0  0  1  0 ] (0.0847)
| -1002.961917579579 |   157.929512574497 | [  0  3  0  0  1  1  0  0  0 ] (0.0935)
| -1002.741811642321 |   158.149618511756 | [  0  0  1  1  0  0  0  0  1 ] (0.1317)
| -1002.629086112215 |   158.262344041862 | [  3  0  0  1  0  0  1  0  0 ] (0.1768)
| -1002.579964711297 |   158.311465442780 | [  0  0  0  0  2  0  0  1  0 ] (0.1136)
| -1002.469533060607 |   158.421897093469 | [  0  0  0  0  2  0  0  1  0 ] (0.1538)
| -1002.461591996008 |   158.429838158069 | [  0  2  0  2  1  0  0  0  0 ] (0.1471)
| -1002.227029857370 |   158.664400296707 | [  1  2  0  0  1  1  0  0  0 ] (0.0757)
| -1002.164282085938 |   158.727148068138 | [  3  0  0  1  0  0  1  0  0 ] (0.2381)
| -1002.059206826948 |   158.832223327129 | [  1  2  0  0  1  1  0  0  0 ] (0.1785)
| -1002.006530469398 |   158.884899684679 | [  1  0  0  2  2  0  0  0  0 ] (0.2197)
| -1001.794086343477 |   159.097343810600 | [  0  0  0  3  0  2  0  0  0 ] (0.0951)
| -1001.714794121789 |   159.176636032288 | [  0  2  0  2  1  0  0  0  0 ] (0.0543)
| -1001.578539916386 |   159.312890237691 | [  1  2  0  0  1  1  0  0  0 ] (0.1424)
| -1001.432730234168 |   159.458699919909 | [  0  0  3  0  0  0  0  1  0 ] (0.1617)
| -1001.142599139329 |   159.748831014748 | [  1  0  0  1  0  0  2  0  0 ] (0.0628)
| -1000.986251364884 |   159.905178789193 | [  0  0  1  0  1  2  0  0  0 ] (0.0823)
| -1000.821679653295 |   160.069750500781 | [  2  0  2  0  0  0  1  0  0 ] (0.0982)
| -1000.738690012983 |   160.152740141094 | [  1  1  1  0  2  0  0  0  0 ] (0.1176)
| -1000.605077913710 |   160.286352240366 | [  1  0  0  1  0  0  2  0  0 ] (0.1475)
| -1000.508977632160 |   160.382452521917 | [  1  1  1  0  2  0  0  0  0 ] (0.1115)
| -1000.332070549900 |   160.559359604177 | [  2  0  2  0  0  0  1  0  0 ] (0.1040)
| -1000.102023250958 |   160.789406903119 | [  0  0  0  0  1  0  2  0  0 ] (0.0817)
| -1000.017961304588 |   160.873468849488 | [  0  0  0  0  1  0  2  0  0 ] (0.1371)
|  -999.835630257935 |   161.055799896141 | [  0  2  0  1  0  2  0  0  0 ] (0.2392)
|  -999.811031495351 |   161.080398658725 | [  0  0  2  0  3  0  0  0  0 ] (0.0553)
|  -999.678059537681 |   161.213370616396 | [  0  0  1  0  0  0  0  2  0 ] (0.0558)
|  -999.580428642818 |   161.311001511259 | [  0  2  0  0  0  1  1  0  0 ] (0.0939)
|  -999.443774802840 |   161.447655351236 | [  0  1  2  0  0  2  0  0  0 ] (0.1207)
|  -999.336006899426 |   161.555423254650 | [  0  1  2  0  0  2  0  0  0 ] (0.1533)
|  -999.198310851959 |   161.693119302117 | [  0  0  3  1  0  1  0  0  0 ] (0.0629)
|  -998.938658600004 |   161.952771554072 | [  0  0  0  2  0  0  2  0  0 ] (0.1252)
|  -998.880725998295 |   162.010704155781 | [  0  0  1  0  0  0  0  2  0 ] (0.2415)
|  -998.711135816534 |   162.180294337543 | [  0  0  3  1  0  1  0  0  0 ] (0.0570)
|  -998.547615436877 |   162.343814717200 | [  0  0  0  0  2  0  0  0  1 ] (0.0755)
|  -998.475523382920 |   162.415906771157 | [  0  0  2  1  0  0  1  0  0 ] (0.1662)
|  -998.298736510934 |   162.592693643143 | [  0  0  0  1  1  2  0  0  0 ] (0.1234)
|  -998.242128473701 |   162.649301680376 | [  0  0  3  0  0  0  0  0  1 ] (0.1245)
|  -998.062711115814 |   162.828719038262 | [  0  0  0  0  2  0  0  0  1 ] (0.2374)
|  -998.042291887133 |   162.849138266943 | [  0  0  2  1  0  0  1  0  0 ] (0.1249)
|  -997.856036969859 |   163.035393184217 | [  1  0  0  0  2  0  1  0  0 ] (0.0992)
|  -997.708425117649 |   163.183005036428 | [  0  0  1  0  0  1  0  1  0 ] (0.1405)
|  -997.559211644170 |   163.332218509907 | [  1  0  0  0  2  0  1  0  0 ] (0.1298)
|  -997.434052631051 |   163.457377523026 | [  3  0  0  0  0  0  2  0  0 ] (0.1221)
|  -997.321892377340 |   163.569537776737 | [  1  0  0  0  0  2  1  0  0 ] (0.1154)
|  -997.167611266200 |   163.723818887876 | [  1  1  1  0  0  0  0  0  1 ] (0.1226)
|  -997.088064574016 |   163.803365580061 | [  0  0  2  0  0  0  2  0  0 ] (0.1406)
|  -996.884134681878 |   164.007295472199 | [  0  1  2  0  0  0  0  1  0 ] (0.0799)
|  -996.800676310400 |   164.090753843677 | [  0  0  2  0  0  0  2  0  0 ] (0.0788)
|  -996.733159181303 |   164.158270972773 | [  1  0  0  0  0  0  0  0  2 ] (0.1024)
|  -996.714550431517 |   164.176879722560 | [  1  0  0  0  0  0  0  0  2 ] (0.1555)
|  -996.559233344522 |   164.332196809554 | [  1  0  0  0  0  0  0  0  2 ] (0.1872)
|  -996.436575563097 |   164.454854590980 | [  1  1  1  0  0  0  0  1  0 ] (0.0948)
|  -996.295986285843 |   164.595443868234 | [  1  0  2  0  1  1  0  0  0 ] (0.1481)
|  -996.212680876817 |   164.678749277259 | [  0  1  0  3  1  0  0  0  0 ] (0.1820)
|  -996.116811916338 |   164.774618237739 | [  0  0  0  1  0  0  0  2  0 ] (0.1889)
|  -996.007812083128 |   164.883618070949 | [  0  0  0  1  0  0  0  2  0 ] (0.0716)
|  -995.946166791871 |   164.945263362206 | [  0  1  0  3  1  0  0  0  0 ] (0.1274)
|  -995.899133546126 |   164.992296607951 | [  1  0  2  0  1  1  0  0  0 ] (0.1990)
|  -995.822170028100 |   165.069260125977 | [  0  2  1  1  0  1  0  0  0 ] (0.0516)
|  -995.781904610298 |   165.109525543779 | [  1  0  0  0  0  0  0  0  2 ] (0.0870)
|  -995.673823538109 |   165.217606615967 | [  0  0  0  1  0  0  0  2  0 ] (0.0618)
|  -995.646770602581 |   165.244659551495 | [  0  0  0  0  0  0  1  0  1 ] (0.0737)
|  -995.411782442513 |   165.479647711564 | [  2  0  0  0  0  0  0  2  0 ] (0.0501)
|  -995.377581910746 |   165.513848243331 | [  0  2  1  0  0  0  0  0  1 ] (0.0670)
|  -995.217460569639 |   165.673969584438 | [  0  1  0  3  1  0  0  0  0 ] (0.0716)
|  -995.030851417373 |   165.860578736704 | [  3  0  1  0  0  0  0  0  1 ] (0.1254)
|  -994.833423934343 |   166.058006219734 | [  2  0  0  2  0  0  1  0  0 ] (0.1330)
|  -994.766832417037 |   166.124597737040 | [  1  0  3  0  0  0  1  0  0 ] (0.0806)
|  -994.690581337926 |   166.200848816150 | [  2  0  0  2  0  0  1  0  0 ] (0.1104)
|  -994.623895920610 |   166.267534233466 | [  1  1  0  0  1  0  1  0  0 ] (0.1456)
|  -994.527491246595 |   166.363938907482 | [  0  2  1  0  0  0  0  1  0 ] (0.1096)
|  -994.471242222209 |   166.420187931868 | [  0  0  0  3  2  0  0  0  0 ] (0.0770)
|  -994.328594517849 |   166.562835636228 | [  0  0  0  0  0  2  0  1  0 ] (0.0651)
|  -994.303637253385 |   166.587792900692 | [  3  0  1  0  0  0  0  1  0 ] (0.0501)
|  -994.161736495956 |   166.729693658120 | [  0  0  0  3  2  0  0  0  0 ] (0.0610)
|  -994.023408201935 |   166.868021952142 | [  2  0  0  2  0  0  1  0  0 ] (0.0558)
|  -993.931352502891 |   166.960077651186 | [  0  2  1  0  0  0  0  1  0 ] (0.0986)
|  -993.749610612978 |   167.141819541099 | [  3  1  0  0  0  0  0  0  1 ] (0.0698)
|  -993.747417594316 |   167.144012559761 | [  1  1  0  1  0  0  0  0  1 ] (0.0742)
|  -993.634419721218 |   167.257010432859 | [  1  0  1  0  1  0  1  0  0 ] (0.0650)
|  -993.599332183915 |   167.292097970161 | [  0  0  0  1  0  1  0  1  0 ] (0.1136)
|  -993.472318548896 |   167.419111605181 | [  0  0  0  2  3  0  0  0  0 ] (0.1049)
|  -993.206150248725 |   167.685279905352 | [  3  1  0  0  0  0  0  1  0 ] (0.0652)
|  -993.156863117591 |   167.734567036486 | [  1  1  0  1  0  0  0  1  0 ] (0.0535)
|  -993.033527325740 |   167.857902828337 | [  0  0  0  0  1  1  1  0  0 ] (0.0613)
|  -992.998386675476 |   167.893043478600 | [  0  0  0  1  0  1  0  1  0 ] (0.0928)
|  -992.937249914750 |   167.954180239327 | [  0  2  0  0  1  0  1  0  0 ] (0.1092)
|  -992.765042331712 |   168.126387822365 | [  1  1  0  1  0  0  0  1  0 ] (0.0818)
|  -992.678747013528 |   168.212683140548 | [  3  0  1  0  0  0  0  1  0 ] (0.0555)
|  -992.622407167832 |   168.269022986245 | [  0  1  0  2  0  2  0  0  0 ] (0.0671)
|  -992.414037826681 |   168.477392327395 | [  1  0  1  0  1  0  1  0  0 ] (0.0822)
|  -992.273001316344 |   168.618428837733 | [  0  2  0  1  0  0  0  0  1 ] (0.1602)
|  -992.204805951683 |   168.686624202394 | [  1  1  0  0  0  3  0  0  0 ] (0.1094)
|  -992.087743218151 |   168.803686935925 | [  0  0  0  0  0  2  0  0  1 ] (0.2082)
|  -992.006907160877 |   168.884522993199 | [  3  0  1  0  0  0  0  0  1 ] (0.1350)
|  -991.983158041404 |   168.908272112672 | [  0  1  1  0  3  0  0  0  0 ] (0.1314)
|  -991.875629454502 |   169.015800699575 | [  0  0  1  0  0  1  0  1  0 ] (0.0925)
|  -991.751009579059 |   169.140420575018 | [  0  2  0  1  0  0  0  0  1 ] (0.0593)
|  -991.646217361536 |   169.245212792540 | [  0  0  0  0  0  2  0  0  1 ] (0.1540)
|  -991.511635891009 |   169.379794263068 | [  0  0  0  2  0  1  1  0  0 ] (0.0742)
|  -991.396132765525 |   169.495297388552 | [  0  0  0  0  0  0  3  0  0 ] (0.0620)
|  -991.236907397049 |   169.654522757028 | [  1  1  0  1  2  0  0  0  0 ] (0.2416)
|  -991.110672757297 |   169.780757396780 | [  0  1  1  1  0  0  1  0  0 ] (0.1307)
|  -990.954028700392 |   169.937401453685 | [  3  0  0  0  0  1  1  0  0 ] (0.1063)
|  -990.893113737782 |   169.998316416295 | [  0  0  1  0  1  0  0  0  1 ] (0.1732)
|  -990.774494515749 |   170.116935638327 | [  0  0  0  3  0  0  0  1  0 ] (0.0946)
|  -990.666982375711 |   170.224447778366 | [  0  0  0  3  0  0  0  1  0 ] (0.0827)
|  -990.523132232502 |   170.368297921575 | [  0  0  0  1  0  1  0  0  1 ] (0.1947)
|  -990.483499441854 |   170.407930712222 | [  1  0  0  1  0  1  1  0  0 ] (0.1249)
|  -990.285052097849 |   170.606378056227 | [  0  0  1  3  0  1  0  0  0 ] (0.0632)
|  -990.188829977193 |   170.702600176883 | [  3  1  0  0  0  0  0  1  0 ] (0.2219)
|  -990.007401045754 |   170.884029108323 | [  0  1  2  0  2  0  0  0  0 ] (0.1195)
|  -989.961305650074 |   170.930124504003 | [  0  1  1  0  0  0  2  0  0 ] (0.0821)
|  -989.785401294371 |   171.106028859706 | [  0  1  2  0  2  0  0  0  0 ] (0.1413)
|  -989.729052960237 |   171.162377193839 | [  0  0  1  3  1  0  0  0  0 ] (0.0542)
|  -989.654654296368 |   171.236775857709 | [  0  0  0  2  0  1  1  0  0 ] (0.0973)
|  -989.467511785604 |   171.423918368472 | [  3  0  0  0  1  0  1  0  0 ] (0.0943)
|  -989.399344832344 |   171.492085321732 | [  0  0  2  0  0  1  1  0  0 ] (0.3219)
|  -989.281724528227 |   171.609705625850 | [  1  0  1  1  0  2  0  0  0 ] (0.1024)
|  -989.173448709053 |   171.717981445024 | [  1  0  0  1  1  0  1  0  0 ] (0.0713)
